FE;EBITA;OCF;MC;FS
0.203;9.002;9.004;0.290314492;0
0.703;10.784;8.479;0.178080671;0
0.453;3.458;3.336;-0.152028842;0
0.203;4.883;1.861;-0.473042444;0
0;7.091;5.421;-0.059599646;0
0;8.365;7.37;0.318095665;0
0;10.389;8.869;1.18597781;0
0;10.166;10.033;-0.402367177;0
0;11.669;12.869;1.012452781;0
0;13.388;11.189;0.026531043;0
0;18.087;10.059;0.605784144;0
0;19.343;12.813;0.144109591;0
0;24.019;22.705;0.639670478;0
0;29.326;19.487;-0.200030141;0
0;33.156;28.399;0.613486222;0
0;38.018;31.241;0.173406814;0
0;44.712;30.716;0.338626992;0
0;41.236;29.369;-0.182091699;0
0;46.536;36.576;0.489790869;0
0;49.54;31.223;0.102196347;0
0;51.333;40.427;0.068983657;0
0;48.079;37.403;0.330535152;0
0;49.951;47.037;0.251476112;0
0.367;3.665;2.134;0.289250354;0
0.728;4.128;-0.869;0.329023326;0
1.792;4.984;0.396;0.086283142;0
3.676;1.207;3.466;-0.313135151;0
2.35;4.151;5.082;-0.229508197;0
2.35;2.834;6.092;-0.212765957;0
0.852;11.568;7.263;5.938186714;0
35.443;84.959;43.972;0.027038395;0
25.581;88.694;52.768;-0.058397679;0
32.819;94.163;65.402;0.008199156;0
1.389;111.486;81.83;0.307122655;0
3.65;138.241;92.745;0.426541811;0
4.943;158.902;79.728;0.416351908;0
3.238;173.039;110.352;-0.217410813;0
3.719;178.838;89.945;-0.03635728;0
3.988;200.808;126.665;0.250708292;0
2.886;226.381;165.205;0.371212216;0
3.702;277.843;231.693;0.290707491;0
0.295;319.582;218.563;0.216046259;0
0.545;284.095;259.348;0.137692568;0
0.809;388.636;209.441;0.043122269;0
1.088;430.853;257.083;0.14583981;0
120.636;172.271;95.183;-0.484661199;0
0.184;191.024;187.76;0.096656203;0
0.175;216.115;208.13;0.020295702;0
0.181;262;137.471;0.36777353;0
39.222;548.034;408.02;0.01922949;0
36.801;695.437;500.65;0.223705995;0
92.886;826.392;584.515;0.048094864;0
208.05;960.704;608.132;0.1193654;0
85.553;1058.666;793.464;0.124672186;0
8.913;1143.895;656.951;0.028169762;0
96.119;1220.447;864.672;0.337325439;0
18.338;1372.953;825.446;0.277284165;0
641.796;2585.106;1396.753;-0.137728584;0
82;2834;1780;-0.111547102;0
137;2813;2092;0.019117295;0
119;2755;2063;-0.316483282;0
520;2241;1545;0.074828707;0
238;2619;2100;-0.020547945;0
51;2385;1545;0.105187272;0
499;610;465;-0.117223531;0
328;590;444;0.178635835;0
265;876;65;0.226302738;0
240;1494;1044;0.233304886;0
197;1216;981;0.083702176;0
274;1266;719;-0.175813958;0
252;1195;739;-0.026140435;0
478;1187;1182;0.476860467;0
1413;1549;1066;0.203275229;0
1207;1945;1387;0.060823377;0
680;1891;1614;-0.176948213;0
2158;1952;1840;0.806703836;0
3055;2831;1872;0.058098854;0
1150;2562;1655;-0.160473145;0
503;3956;3049;0.173613206;0
84.735;277.886;141.244;0.090144184;0
204.164;339.065;43.327;0.25357344;0
104.298;439.041;272.216;0.63693177;0
307.151;561.06;114.917;0.403871953;0
563.159;496.653;473.775;0.381712662;0
579.484;642.73;197.692;-0.480668766;0
869.697;466.587;269.303;-0.710993267;0
1114.263;560.962;451.591;0.619389689;0
1457.795;598.877;371.025;-0.642324088;0
1430.962;379.319;409.707;0.930616226;0
1330.68;414.139;476.634;0.035530229;0
1455.703;367.051;439.38;-0.05744413;0
502.964;303.478;-377.252;0.596449164;0
317.603;249.684;-6.448;-0.210481311;0
154.458;263.3;97.791;0.279026384;0
67.875;271.572;167.881;-0.128133958;0
64.144;282.808;272.134;0.069616942;0
0.1;1.853;-0.1;-0.325;0
0.583;0.61;1.756;-0.166814815;0
0.492;-0.119;-0.344;0.076711816;0
0.797;-1.763;-1.421;-0.166666667;0
0.73;-1.46;1.158;-0.65;0
20.377;194.698;157.533;-0.121922855;0
86.821;222.802;192.877;0.082464295;0
93.177;223.132;186.761;-0.181004578;0
118.855;146.198;71.656;0.024409449;0
106.082;204.647;133.002;0.08837283;0
51.485;202.605;181.869;0.081444118;0
87.533;189.61;135.272;-0.164904994;0
22.5;180.998;121.665;-0.052289916;0
30.5;200.257;104.278;0.091887058;0
19.9;172.13;150.968;0.021579136;0
9.643;142.901;55.654;-0.016469993;0
15;190;136;0.338201351;0
31;245;173;0.289651395;0
31;266;278;0.299313039;0
41;230;106;-0.208532784;0
57;259;124;0.15961806;0
52;258.6;275;-0.530922432;0
65;147;115;0.365921788;0
136;216;150;0.177998903;0
52;223;86;0.029611569;0
16.4;175.5;64.1;-0.381344312;0
12.5;170.5;195.7;0.061188599;0
21.6;201.5;165.7;0.334454876;0
22;292.9;245.3;0.243512215;0
31.8;235.5;157.8;-0.181284024;0
30.8;219.3;224.9;-0.164685743;0
10.367;-0.282;0.77;0;0
7.641;-6.553;-1.646;0.535885167;0
5.421;0.213;-0.009;0.054155841;0
2.863;3.452;2.874;0.06378766;0
1.938;3.571;2.016;0.620001736;0
0;-0.796;-0.432;-0.684150733;0
0.063;-3.175;-2.407;1.640074652;0
0;10.314;9.421;-0.110526316;0
0;7.335;3.856;-0.100591716;0
0;10.876;6.652;-0.085526316;0
0;10.795;4.055;0.035971223;0
0;10.362;4.008;0.152777778;0
0;10.126;1.301;0.156626506;0
0.028;14.25;4.022;-0.265625;0
1.322;9.352;3.746;-0.078014184;0
1.299;12.322;2.54;-0.007692308;0
1.301;16.611;9.333;0.771717118;0
3.318;10.854;9.535;0.005320683;0
3.321;11.426;11.256;-0.002318544;0
3.319;13.176;13.71;0.597664647;0
3.309;12.666;12.054;0.190749407;0
3.315;7.944;9.492;0.130908892;0
1.35;24.998;-52.925;-0.131458846;0
5.47;10.896;13.772;-0.070584601;0
5.122;0.286;16.407;-0.380265958;0
1.281;10.686;7.113;-0.20882597;0
3.279;22.564;16.747;-0.159028307;0
3.267;32.171;23.634;0.592504243;0
2;23.426;13.426;0.309320663;0
2.258;18.036;28.852;-0.067346849;0
4.788;47.339;33.866;0.205018361;0
4.781;38.626;30.357;-0.339055442;0
4.55;13.459;28.229;0.259635007;0
42.367;186.648;28.963;0.110424293;0
6.457;223.709;80.835;0.256941718;0
1.166;135.253;81.516;-0.399763544;0
0.921;49.763;14.163;0.714313681;0
0.668;145.038;-6.043;0.687784746;0
119.103;-308.66;-190.414;-0.808342794;0
139.806;137.002;-4.284;-0.390866767;0
0;41.519;67.738;0.465363198;0
0.839;44.109;12.046;0.737913754;0
0.154;56.791;54.093;0.324496252;0
8.741;60.709;8.608;-0.046565714;0
5.998;66.071;47.54;0.002013781;0
6.119;74.101;25.84;-0.154806252;0
11.556;33.496;-4.347;-0.63495299;0
2.181;33.609;6.686;0.754711763;0
3.796;48.547;-2.585;0.559140936;0
12.318;31.015;19.962;-0.485496338;0
13.277;32.599;70.45;0.118841433;0
0;4.753;5.597;-0.002126152;0
0;5.144;3.706;-0.059461806;0
0;5.812;3.737;0.161639468;0
0.347;4.549;0.812;0.167301243;0
0;4.621;1.802;-0.098834074;0
0;3.733;0.884;-0.03850002;0
0;-0.391;3.871;-0.092090632;0
0;3.73;1.944;0;0
8.7;6.341;4.395;0.394736842;0
0;-0.362;0.474;-0.413708651;0
0;5.909;8.24;0.255948553;0
0;3.437;4.307;0.138288235;0
0;8.626;8.025;0.533333333;0
2.909;0.016;-0.774;0.859390943;0
1.453;-1.371;-2.875;-1;0
42.005;14.064;12.083;0.112284755;0
43.725;24.779;67.754;3.39079527;0
10.989;28.78;8.944;0.151771177;0
11.821;31.898;28.996;0.675800413;0
27.193;36.971;14.454;0.147611622;0
50.668;36.71;-2.015;0.135037845;0
119.927;7.995;-18.589;-0.738835316;0
131.723;-21.011;0.429;-0.434306566;0
336;1279;1069;0.416177593;0
358;1452;1180;0.306098035;0
263;1675;1043;-0.141369403;0
644;1916;1216;0.395272606;0
614;2093;1196;0.410750787;0
1092;2256;1306;0.143641367;0
2011;2571;1195;0.141973148;0
2609;4152;2374;0.853525247;0
1682;4624;1989;-0.167306741;0
539;3471;1996;-0.278383345;0
370;3238;2380;-0.255942228;0
199;2855;2199;0.40569183;0
1204;2996;2253;0.044098863;0
2024;3545;2442;0.026555117;0
1154;4338;3211;0.172195569;0
2238;5104;3911;0.269102028;0
2510;5446;3791;-0.475333724;0
1361;4820;3946;0.242180437;0
889;4723;4203;0.389467904;0
674;4267;2833;0.011547707;0
1101;5527;3517;0.180011421;0
2028;7155;4335;0.441416764;0
2637;7353;5024;0.091343215;0
6514;8257;5454;0.0208925;0
3593;8361;5498;0.104628621;0
5309;9237;5966;0.306554897;0
211.929;139.097;-297.402;-1;0
0.054;-0.261;-0.192;1.666666667;0
0.038;-0.515;-0.513;2.625;0
0.06;-0.049;-0.14;0.310344828;0
0.06;-0.323;0.342;-5.24742E-05;0
0.212;-0.026;-0.067;-0.520666667;0
1.023;-0.409;0.153;4.125313986;0
13.89;1.616;2.182;-0.144486273;0
3.992;5.106;1.879;0.019607843;0
5.541;7.711;3.262;5.533230942;0
5.632;19.34;3.578;2.152143667;0
6.999;88.774;53.659;2.093965589;0
6.434;179.763;103.468;-0.203735126;0
14.617;169.926;113.685;-0.621182869;0
17.027;77.951;55.505;0.371466293;0
15.215;93.013;54.916;0.942368088;0
26.219;51.63;30.382;3.298576028;0
0.392;81.437;59.359;1.868346162;0
0.232;122.812;85.956;0.098163041;0
36.22;678.661;523.025;0.427620004;0
44.138;790.597;569.105;0.254201894;0
51.676;995.829;580.877;0.024035508;0
36.892;1093.777;689.186;-0.014042494;0
37.798;1136.02;806.182;0.051938548;0
48.028;1189.56;798.225;0.28409111;0
55.484;1860.786;1247.094;1.18200396;0
71.222;2434.599;1500.029;0.579011348;0
68.3;2620.7;1497.3;-0.247959138;0
51.6;2839.1;2070.5;-0.019083143;0
495.3;3033.1;2594.9;-0.172084146;0
277.2;3164.7;3006.5;-0.082378579;0
225;3272.2;2466.8;0.219619549;0
205.1;3650.2;3313.1;0.362827194;0
36.3;2608.965;2089.7;-0.089244687;0
0.319;5.984;1.977;-0.384536817;0
2.964;4.242;2.382;0.215236535;0
1.975;0.419;1.468;0.093203398;0
3.709;8.998;5.001;2.6990299;0
0.775;9.329;1.27;-0.032281083;0
3.169;-0.54;-5.475;-0.274913536;0
1.884;18.43;21.748;1.609725877;0
0.912;27.406;25.526;0.844464761;0
0.111;40.8;38.921;5.442133048;0
0.129;58.456;57.593;-0.638064179;0
0.129;-5.172;3.554;-0.014693506;0
0.129;-0.643;-99.094;-0.076577052;0
41.681;42.578;-72.052;1.169651474;0
50;98.133;91.913;0.093690525;0
50;92.775;54.197;-0.247091144;0
50;66.217;27.226;-0.246542954;0
99.335;105.597;84.778;0.735798948;0
50;142.583;173.678;-0.049441254;0
82.617;138.216;210.149;0.652813273;0
50;251.413;222.962;0.628462081;0
26.089;385.521;365.818;-0.101594195;0
0;381.149;285.239;0.353399202;0
0;457;499.7;0.03022678;0
0;693.9;772.4;1.353124928;0
0;1222.5;992.8;0.459079983;0
0;1378.8;1095.7;-0.121488749;0
0;1512.5;1471.3;0.325295565;0
4.702;-5.012;-6.078;1.333282698;0
0.591;-2.678;-1.455;0.799107143;0
2.287;-0.472;-3.624;-0.066428867;0
35.157;13.165;-0.952;-0.257274489;0
2.132;45.088;37.422;-0.018626872;0
2.653;72.558;37.874;0.936373361;0
8.442;115.299;66.281;1.242030542;0
207.725;159.484;74.968;-0.41056271;0
226.279;0;0;-0.128825326;0
323.994;217.708;94.113;-0.836454283;0
230.731;163.882;54.739;-0.211918653;0
2.151;68.594;-4.195;-0.551970303;1
17.326;-9.507;45.502;-0.009970965;0
40.636;-4.243;-19.291;1.647057982;0
26.725;16.853;4.155;0.392452116;0
1.258;-4.29;9.132;-0.497322318;0
8.072;-2.87;4.638;0.22413021;0
8.777;1.375;3.307;-0.689503938;0
12.433;-2.761;-13.569;0.106182286;0
18.814;-5.982;0.593;-0.300282809;0
11.097;10.37;4.788;0.039660912;0
11.625;-1.101;0.039;-0.494630596;0
0.578;4.02;1.417;0.417640275;0
1.1;1.782;2.935;0.340991087;0
0.114;2.694;2.871;0.679497158;0
0.395;-3.004;0.743;-0.626808558;0
0.692;-0.438;-0.293;-0.23732738;0
0.035;-1.084;-1.882;4.37425799;0
1.092;-2.314;-1.637;-0.215610177;0
0.447;-3.128;-4.355;1.454246184;0
0.688;-3.643;-4.619;0.183373822;0
0;-8.444;-7.35;-0.855669906;0
0.685;5.421;2.123;0.205861972;0
0.738;12.277;7.438;2.215733015;0
0.805;18.309;11.565;0.820700519;0
3.169;27.858;10.455;1.179391172;0
0;33.538;22.686;0.067794235;0
0;29.848;14.428;-0.358740104;0
458.1;1264.1;1208.1;0.121095286;0
413.3;1041.6;535;-0.001688303;0
415.9;1193;1393.6;0.262709212;0
693.2;2163.9;1712.5;0.204398516;0
385;2094.1;1278.9;0.179661173;0
494.9;2219.5;1887.6;0.076827464;0
612.1;2495.5;2196.7;0.154758172;0
410;2808;2236;1.232019377;0
3146;4292;2851;-0.050071721;0
245;3523;2411;0.039204265;0
122;2655;1839;-0.361301256;0
579;2877;2430;0.714871278;0
954;3389;2199;-0.170788256;0
1270;3396;1676;-0.059647952;0
1325;5410;2567;0.011930707;0
1627;4825;3111;0.161310452;0
2069;3505;1234;-0.702013572;0
845;609;1365;0.742980467;0
323;2704;2261;0.001400056;0
731;3260;2193;-0.414636949;0
518;2299;1497;0.006107892;0
712;2546;1578;0.229013832;0
83;3616;1674;0.687429324;0
59;3273;1582;-0.32688588;0
0.866;111.25;96.565;-0.006451022;0
250.387;105.749;76.235;-0.34466337;0
0.869;108.56;74.302;-0.359482615;0
0.869;131.683;111.377;0.368792381;0
0.9;149.8;135.2;0.082926808;0
1.8;189.5;-185.9;0.242528523;0
6.1;229.3;144.2;0.677040111;0
7.5;229.9;160.2;-0.224217213;0
9.8;305;340.4;1.852409447;0
0;0.127;0.121;0;0
0;0.006;0.106;0;0
0;0.007;0.05;-1;0
0.008;0.109;-0.874;-0.361016265;0
0.132;-2.682;-2.724;0.319466789;0
1.192;-6.755;-3.363;-0.597263652;0
0.08;0.998;-0.299;4.730197669;0
0.714;2.338;1.802;-0.678311551;0
2.315;2.419;1.336;-0.499034491;0
1.333;0.164;1.501;-0.6421996;0
0.728;0.576;0.018;12.9553731;0
0.746;0.902;1.552;-0.707901713;0
2.155;2.289;0.749;1.391027905;0
2.095;0.368;-0.797;1;0
2.111;0.372;0.124;0.252;0
2.015;0.167;0.321;0.198083067;0
1.402;3.872;3.526;-0.230709717;0
1.452;5.162;5.619;4.550033183;0
0.167;5.978;6.371;3.659574468;0
0.268;6.479;6.542;-0.817992265;0
0.252;7.076;7.366;4.244;0
5.054;8.507;9.896;-0.276951437;0
0.011;9.385;9.479;0.155164835;0
6.149;9.54;11.32;0.013184932;0
0.014;11.412;12.76;-0.297279027;0
13.014;10.925;11.661;0.045246112;0
0.016;8.938;10.21;0.115658363;0
0.017;9.104;12.113;1.354780106;0
0.019;9.894;11.009;-0.17259085;0
4.125;34.011;13.283;0.563093073;0
4.356;30.046;17.778;0.284387615;0
4.019;35.156;28.564;0.151696755;0
4.522;41.364;15.464;-0.095522513;0
1.105;44.756;33.638;-0.059019832;0
61.125;51.205;30.675;0.454814522;0
23.248;70.023;9.58;-0.366492486;0
10.855;68.433;64.77;0.008358769;0
4.628;55.277;40.341;-0.290436434;0
28.694;29.086;9.996;-0.290011599;0
20.058;30.17;31.01;-0.612030224;0
2.456;37.433;4.534;-0.5177556;0
0.661;1.636;1.25;0.498961219;0
158.281;1008.637;1137.707;0.105988735;0
275.64;736.637;819.423;-0.018989952;0
199.685;1312.085;957.018;0.015546746;0
210.534;1173.562;1241.007;0.161831206;0
227.472;1305.127;807.721;0.092720774;0
124.255;909.682;1250.007;-0.068369691;0
176.32;618.835;518.788;-0.104239523;0
23.021;1214.476;770.005;0.144730703;0
65;2264;1843;0.260013821;0
382;2446;1960;-0.144442696;0
16;2512;1965;-0.114873256;0
73;2076;1581;-0.026841362;0
50;2453;1903;0.581213163;0
26;3098;1840;0.56212808;0
27;4941;3491;0.323047668;0
62;5425;3507;1.070752494;0
143;7207;4567;-0.458995307;0
148;4412;3046;0.131680012;0
46;6036;4530;0.305533208;0
52;6504;4984;-0.252860818;0
787;7245;5660;-0.063349227;0
378;6149;4870;0.49281694;0
68;5486;4464;-0.218536675;0
86;1911;1981;-0.342782615;0
112;1108;795;0.421756145;0
580;-2185;945;-0.241456266;0
156.656;57.459;76.745;-0.81590365;0
125.271;203.85;153.358;7.108665163;0
65.198;230.111;140.134;8.935512775;0
54.157;258.207;260.428;1.129378434;0
46.238;251.643;230.334;-0.081805921;0
54;300.335;206.002;0.173861497;0
80.439;374.332;348.941;-0.200152521;0
45.171;386.568;269.298;0.135599082;0
159.667;198.603;190.142;-0.428112289;0
119.141;-76.35;152.364;-0.725780457;0
22.238;44.424;-22.877;-0.485943006;0
107.341;218.522;241.79;6.318205638;0
154.658;85.941;20.774;-0.466806367;0
211;0;46;11.80893667;0
95;760;618;0.620719368;0
117;659;442;-0.725095163;0
362;-531;-980;-0.347242508;0
502;425;59;-0.116036419;0
397;1033;804;1.078092474;0
436;714;472;-0.492749295;0
417;1171;1017;1.669061825;0
212.602;210.699;-16.626;-0.531786488;0
137.056;-39.313;302.17;-0.161887833;0
8.816;196.755;486.663;0.866262866;0
22.026;144.972;84.602;-0.209895043;0
125.053;-166.266;-101.768;0.456301609;0
8.14;11.942;9.993;0.167406683;0
3.083;8.047;1.032;1.31911899;0
2.094;10.619;8.002;0.224579805;0
3.207;36.705;15.804;-0.19471263;0
11.406;43.065;28.977;0.011838767;0
6.656;40.702;25.442;0.08073173;0
4.305;46.943;39.289;-0.143484786;0
3.139;42.346;25.064;-0.325844162;0
15.411;33.671;3.56;-0.00876449;0
12.684;31.208;7.42;-0.027210696;0
36.337;29.732;16.074;-0.33427762;0
39.414;22.553;-5.878;-0.180851064;0
38.447;28.803;39.049;0.480519481;0
39.513;4.5;3.189;-0.048245614;0
33.708;26.765;-5.83;-0.153917051;0
32.685;28.122;17.969;-0.455337691;0
38.358;7.279;-11.741;-0.64;0
19.679;2.089;20.212;0;0
6.126;7.841;2.78;2.898866938;0
10.453;2.569;-0.537;-0.315047057;0
6.25;4.069;10.042;-0.075282855;0
2.92;7.714;1.997;-0.138300654;0
6.007;9.39;0.321;0.031553398;0
4.314;4.035;4.46;-0.068117647;0
1.947;5.733;9.713;-0.474813786;0
3.519;9.119;4.646;1.451923077;0
824.7;1969.9;1077;-0.105918555;0
1182.9;1669.5;967.6;-0.182388261;0
705.8;1556.9;1034.2;0.124839892;0
710.8;1292.1;591.6;0.050543625;0
1459.7;1363;474.4;0.067814726;0
404.6;811.4;1748.2;-0.247510288;0
504.7;870.7;404.2;-0.151526301;0
640;911.4;488.4;-0.001292477;0
806;990.9;472.4;-0.146733214;0
39.2;922.8;643.1;0.272290402;0
294.2;1021.1;787;0.16679816;0
730.9;1155.8;790.7;0.529496997;0
670.2;1266.3;791.9;0.064977041;0
934.1;1407.9;802.7;0.024930997;0
789.3;1791.3;982.7;0.136501289;0
431;1712.3;965.3;-0.14140933;0
36.6;1313.1;817.6;-0.443648217;0
51.3;970.9;866.3;0.048958801;0
643.5;1054.6;770.6;0.420251427;0
28.4;708.1;454.5;-0.134575337;0
480.1;751;378.2;0.224437454;0
12.8;794.1;423.8;0.138550869;0
1.668;44.746;26.165;0.018539272;0
6.253;46.791;20.179;-0.099352043;0
6.237;58.119;28.749;-0.111583037;0
8.251;65.662;39.136;0.967416468;0
12.047;63.001;39.327;-0.116806242;0
12.047;46.474;29.865;-0.138936291;0
8.833;50.749;42.033;0.020172231;0
266.3;817.9;615.1;-0.125103604;0
615.5;627.9;896.3;-0.130306116;0
0.088;-0.283;-0.409;3.036889026;0
0.106;-0.438;0.073;-0.61438014;0
0.087;0.046;0.016;-1;0
0.462;-0.19;0.062;1.31360424;0
0.024;0.253;0.398;-1;0
0.367;0.469;-0.114;0.721717825;0
0.452;-0.401;-0.878;-0.722495198;0
1.033;-3.101;-2.672;7.293772033;0
1.073;-6.483;-2.872;-0.57904872;0
0;-9.868;-10.619;3.625379032;0
0;-15.339;-22.084;-0.454464343;0
0;-7.673;-7.861;-0.653538582;0
0;-3.331;-3.581;-0.246103539;0
0;-2.719;-0.172;0.107183031;0
0;-3.099;0.717;0.433438292;0
0;-0.135;1.893;-0.335402698;0
13.922;-21.696;14.237;-0.197762428;0
0.746;30.447;24.717;-0.17986788;0
0.154;10.643;7.747;0.161543847;0
0;29.131;33.305;0.25036327;0
0;26.889;35.371;0.868868686;0
0;12.159;7.068;0.150141917;0
0;13.416;13.358;-0.018182328;0
0;15.873;22.7;0.047702387;0
0;18.477;13.987;0.27743576;0
0;23.464;20.351;0.238480492;0
0.778;48.021;31.261;0.353489465;0
2.693;4.098;4.615;-0.525288814;0
2.757;9.321;0.802;0.861696;0
3.183;13.144;2.962;-0.205079669;0
11.162;2089.763;1513.145;-0.20887086;0
4.28;2186.597;1681.388;-0.049081646;0
113.284;2484.028;1901.509;-0.04445696;0
72.217;3191.774;1513.064;0.584813139;0
76.574;3634.723;2398.255;0.233005576;0
89.041;3946.122;1695.454;0.326097071;0
79.728;3930.846;1514.659;0.487050907;0
1912.491;3760.171;2181.602;-0.308269652;0
58.717;3807.948;554.942;0.628865774;0
2097.354;4298.503;-4446.835;-0.027986707;0
804.894;4059.65;185.73;-0.387950762;0
1512.845;4449.722;2911.103;0.140502202;0
330.706;4918.257;2878.743;0.005285842;0
13.159;5475.167;2351.641;0.088399253;0
124.225;6173.388;3254.377;0.106838678;0
311.586;7267.707;5875.679;-0.136983195;0
913.245;7953.808;5273.005;-0.15511967;0
2117.8;4346.8;3288.3;0.136940094;0
2601.6;4648.4;3188.6;0.089752233;0
1898.3;4930.9;3429.8;0.061390394;0
2137.9;5258;3556.6;0.464489721;0
3155;5721;3743;0.022458051;0
3036;6181;4510;0.325587107;0
2619;6772;4810;0.575909369;0
7.84;30.488;23.99;0.021276596;0
22.253;26.771;27.818;0.017857143;0
38.749;30.706;14.108;0.099415205;0
32.365;42.366;7.994;-0.090425532;0
32.476;30.967;31.989;-0.046783626;0
6.154;34.013;25.293;0.040624622;0
12.975;35.215;37.654;-0.11600515;0
52.63;47.422;26.803;0.614864865;0
23.18;21.502;24.383;0.038900738;0
27.17;11.371;4.427;-0.336724524;0
25.315;14.417;17.614;-0.249382716;0
34.665;16.861;12.041;0.78187239;0
27.465;18.965;10.839;0.035550761;0
21.764;17.242;19.274;-0.226124048;0
58.086;19.676;12.612;0.083366202;0
48.194;28.752;18.038;0.798598246;0
40.778;22.135;30.128;-0.564885496;0
74.263;18.245;47.28;1.359298246;0
90.333;32.856;54.411;0.228582677;0
84.979;19.185;48.97;-0.549545348;0
129.412;34.372;36.03;0.25;0
139.955;17.377;46.79;-0.013837838;0
106.894;15.685;22.665;-0.632317474;0
64.914;33.631;49.945;1.131841522;0
36.239;17.599;8.017;-0.133364151;0
37.655;17.757;15.717;-0.088231166;0
15.763;13.969;11.593;-0.286299571;0
11.175;14.346;9.407;0.22824256;0
15.991;18.593;15.936;0.569607306;0
20.807;23.415;16.144;-0.301121867;0
1.1;1.59;0.748;0.733899967;0
1.4;-0.076;0.242;-0.055759804;0
1.8;0.757;-0.633;-0.142415015;0
2;3.012;2.71;1.049883586;0
1.726;2.358;0.473;0.226680296;0
1.513;4.244;1.461;0.391203704;0
0.2;8.282;3.787;3.071930116;0
0.325;4.829;4.994;-0.790651063;0
0.2;5.393;3.571;-0.114117016;0
1.63;5.834;2.83;2.060943903;0
1.655;5.896;4.94;-0.41689125;0
1.641;4.7;3.529;-0.154676957;0
6.669;6.6;4.058;0.321594982;0
0.138;0.473;0.246;-0.595476961;0
0.152;1.738;1.444;-0.263301545;0
0.097;-1.992;-0.295;-0.137931034;0
0.926;-2.436;-1.489;-0.756593548;0
0.429;0.381;-0.07;0.79700311;0
0.2;0.491;1.518;-0.257276589;0
0.9;0.701;0.605;0.334533708;0
1.5;0.712;-0.078;0.151444444;0
2.035;-0.897;-0.621;0.13372093;0
0;-4.213;-1.685;18.07155776;0
13.78;73.745;48.432;0.051513004;0
5.885;58.155;19.157;0.087330137;0
0.944;98.165;82.856;0.63886385;0
1.092;37.106;23.906;0.769343751;0
3;39.035;26.311;-0.087385106;0
9.424;52.592;33.314;0.58447315;0
23.1;71.4;13;0.587948258;0
53.5;44.2;40.3;0.252520011;0
7.5;72.2;64.9;-0.192319484;0
5.3;106.9;131.2;1.075130723;0
6.1;130.4;103.5;-0.23445657;0
41.1;119.5;-1.4;-0.360674422;0
0;95.3;112.1;-0.083731112;0
0;109.002;104.976;-0.326864255;0
0;42.386;12.875;0.2666891;0
0.169;0.622;0.245;1.070396628;0
0.02;0.558;0.127;-0.241461101;0
0.559;1.752;1.396;0.309182823;0
0.007;1.926;1.434;-0.21137234;0
0.009;2.332;1.32;0.346507965;0
0.159;2.304;0.946;-0.165080936;0
0.044;2.789;1.511;0.797349114;0
0.099;2.793;2.54;-0.424164756;0
0.427;1.363;2.135;-0.471315529;0
1.561;2.467;2.261;1.432291205;0
0.452;2.177;1.988;-0.013787761;0
0.413;3.251;2.704;0.578155237;0
0.396;3.581;4.154;0.454467692;0
0.641;4.44;4.196;0.289304937;0
1.567;5.463;4.163;0.136565798;0
1.456;6.464;6.203;0.068324385;0
1.755;7.655;6.5;-0.309462133;0
1.302;8.725;6.936;0.392071863;0
0.66;8.938;6.346;-0.068944749;0
14.661;34.276;3.133;2.083547096;0
43.504;30.283;9.707;-0.590717906;0
0.504;18.678;62.806;-0.261380797;0
8.5;4.062;10.366;-0.440085448;0
7.334;7.795;5.875;0.232253842;0
6.166;5.806;9.575;0.146930434;0
1.176;12.623;7.66;0.068191002;0
1.195;24.66;22.597;-0.061746988;0
0;21.785;18.988;-0.289827448;0
0;21.156;18.164;0.134182908;0
0;22.667;16.794;0.239695483;0
0;22.831;17.72;-0.002692475;0
0;5.487;1.4;-0.113263099;0
0.768;7.701;19.153;-0.207382983;0
9.593;26.84;9.49;0.299584712;0
0.252;43.318;24.138;1.068398826;0
0.254;41.33;20.333;-0.15837767;0
0.151;31.694;11.142;-0.412127027;0
0.07;23.115;20.775;-0.419296765;0
0.069;29.826;20.743;0.662108586;0
0.016;42.498;11.647;0.663823148;0
6.002;54.542;51.895;3.721097875;0
263.741;245.702;124.785;-0.138400433;0
44.256;204.146;379.551;0.142690945;0
118.014;371.015;286.076;-0.005390768;0
55.474;429.975;368.128;0.478000554;0
108.923;440.565;221.676;-0.044309532;0
91.338;422.122;384.041;0.326679821;0
0.602;5.468;4.173;-0.068789625;0
0.518;4.556;3.935;-0.160933678;0
2.366;7.188;3.267;0.193321272;0
